"id","text","source","user_screen_name","user_id","latitude","longitude","created_at","disaster","class"
"204045624314830849","Altra scossa..qui nn si dorme più!","Twitter for iPhone","chiarabrut","242340295",NULL,NULL,"2012-05-20T03:07:22.000Z","2","no damage"
"204044721914515456","Aiuto a Venezia un'altra scossa!!!","Tweetbot for iOS","filippowired","242399882",NULL,NULL,"2012-05-20T03:03:47.000Z","2","no damage"
"204135430235496448","sembrano 6 i morti #terremoto","web","maurovecchietti","242490259",NULL,NULL,"2012-05-20T09:04:13.000Z","2","damage"
"204044640507265024","@dvdberti non sono notizie belle #terremoto mi sa che viaggia","Social by Nokia","giovaneleone","243226980",NULL,NULL,"2012-05-20T03:03:27.000Z","2","not relevant"
"204045164409405440","terremoto aiuto #trentino mi che palle i mie figli sono a Verona appena avertito cazzo","Social by Nokia","giovaneleone","243226980",NULL,NULL,"2012-05-20T03:05:32.000Z","2","not relevant"
"204165754231324672","Adesso lo stato farà  una tassa speciale per pagare i danni del terremoto","Twitter for iPhone","2011design","243743108",NULL,NULL,"2012-05-20T11:04:43.000Z","2","damage"
"204045194293813248","Ancora scosso!! #terremoto #fb","Mobile Web","ManuelBortolato","244099743","45.54834884","12.07184786","2012-05-20T03:05:39.000Z","2","no damage"
"204074165022629888","danni per il #terremoto ad una torre del castello di Ferrara","web","fededife","244228224",NULL,NULL,"2012-05-20T05:00:47.000Z","2","damage"
"204054095433175042","ULTIM'ORA, SCOSSA MAGNITUDO 5.9, CROLLI IN FABBRICHE DEL FERRARESE","Facebook","Minzoparade","244749771",NULL,NULL,"2012-05-20T03:41:02.000Z","2","damage"
"204059602592088065","SKY TG24: UN MORTO PER IL CROLLO DI UN CAPANNONE NEL FERRARESE #terremoto","web","Minzoparade","244749771",NULL,NULL,"2012-05-20T04:02:55.000Z","2","damage"
"204045476813742080","nuova scossa avvertita anche a cremona leggera però","web","elisacorba","245028094",NULL,NULL,"2012-05-20T03:06:47.000Z","2","no damage"
"204049837539344384","Cazzo il terremoto. Vacca troia che forte!","web","Alice_Angel86","245032252",NULL,NULL,"2012-05-20T03:24:06.000Z","2","no damage"
"204044964815056896","Un'altra! Resto a letto o incomincio a preparare la tenda? #terremoto","Echofon","cricr070","245116622",NULL,NULL,"2012-05-20T03:04:45.000Z","2","no damage"
"204044925048860673","O.o il mio cuore ha perso un battito...#paura #terremoto","Twitter for BlackBerry®","Giuly_Randa","245783224",NULL,NULL,"2012-05-20T03:04:35.000Z","2","no damage"
"204045060801703938","Un'altra scossa...sarà quella di assestamento? #firenze #terremoto #paura","Twitter for BlackBerry®","Giuly_Randa","245783224",NULL,NULL,"2012-05-20T03:05:08.000Z","2","no damage"
"204049242787024896","Cazzo! #terremoto #paura voglio dormire in pace! :S","Twitter for BlackBerry®","Giuly_Randa","245783224",NULL,NULL,"2012-05-20T03:21:45.000Z","2","no damage"
"204201272704905216","ultima scossa di terremoto crollato il palzzo in diretta !!!!!!","web","1Massi83","245946781",NULL,NULL,"2012-05-20T13:25:51.000Z","2","damage"
"402788599676297216","#allertameteoSAR Arriverà il sole e il caldo e asciugherà tutto. Anche lacrime e ferite.","Twitter for iPhone","Fabiusfabiuzzi","246206561",NULL,NULL,"Tue Nov 19 13:21:00 +0000 2013","0","not relevant"
"204047112189657088","#terremoto #genova altra piccola scossa 5 min fa.","Twitter for iPhone","mbaschiera","246251052",NULL,NULL,"2012-05-20T03:13:17.000Z","2","no damage"
"204126275797913600","Il terremoto di stanotte è stato tremendo.. Qui a forlì ci sono stati grossi danni..","trill","_PaolaRicci","246289301",NULL,NULL,"2012-05-20T08:27:51.000Z","2","damage"
"204044879012167680","Ancora scossa !!!!! Milanoooo","Twitter for iPhone","melaquadrata","246487343",NULL,NULL,"2012-05-20T03:04:24.000Z","2","no damage"
"204044970930348032","@lindasantaguida ancora scossa appena sentita a milanoooo","Twitter for iPhone","melaquadrata","246487343",NULL,NULL,"2012-05-20T03:04:46.000Z","2","no damage"
"204045001393582081","#terremoto Di nuovo....","Twitter for iPad","Iaiamel","247005541",NULL,NULL,"2012-05-20T03:04:53.000Z","2","no damage"
"204267008840302592","#terremoto Crollano i tetti delle fabbriche, non quelli dei vecchi casolari.","Twitter for iPad","L_Europeo","247824695",NULL,NULL,"2012-05-20T17:47:04.000Z","2","damage"
"204044902307348480","Altra scossa azzz","Twitter for iPad","jal2816","247896755",NULL,NULL,"2012-05-20T03:04:30.000Z","2","no damage"
"204058562081718272","C'è una vittima, un operaio nel capannone crollato nel ferrarese #terremoto","web","MassSte","247934585",NULL,NULL,"2012-05-20T03:58:47.000Z","2","damage"
"204044940244828160","Si ma anche basta! Altra scossa... O.o #terremoto","Twitter for iPhone","88CuMe88","247987118",NULL,NULL,"2012-05-20T03:04:39.000Z","2","no damage"
"204046788137713665","un'altra scossa poco fa","web","robbygrandi","248089261",NULL,NULL,"2012-05-20T03:11:59.000Z","2","no damage"
"204044745465544705","Scossa ora... #vaccaboia #terremotoBO #terremotobologna","Twitter for iPhone","ariannabologna","248105256",NULL,NULL,"2012-05-20T03:03:52.000Z","2","no damage"
"402687275248529408","Maltempo in Sardegna, Cappellacci: 14 morti. ""Situazione tragica""http://t.co/lK9ujRLw9i #Sardegna #allertameteoSAR","web","TMNewsAgenzia","248176574",NULL,NULL,"Tue Nov 19 06:38:22 +0000 2013","0","damage"
"402732636159758337","In #Sardegna strage del #maltempo: 17 morti. Cappellacci: ""Apocalisse"" http://t.co/XThrn1sZbq #Olbia #allertameteoSAR","web","TMNewsAgenzia","248176574",NULL,NULL,"Tue Nov 19 09:38:37 +0000 2013","0","damage"
"402741093730512897","#Cleopatra si abbatte su #Sardegna, 17 morti. #Letta: ""Subito 20 mln"" http://t.co/SkurlLceBb #allertameteoSAR #maltempo #Olbia #Cagliari","web","TMNewsAgenzia","248176574",NULL,NULL,"Tue Nov 19 10:12:13 +0000 2013","0","damage"
"402764665979011073","#Maltempo in #Sardegna, 17 morti. Breve tregua presto nuove piogge http://t.co/uabBZLWbyT #allertameteoSAR #Cagliari #Olbia","web","TMNewsAgenzia","248176574",NULL,NULL,"Tue Nov 19 11:45:54 +0000 2013","0","damage"
"204045192783872002","#terremoto modena ore 5,03 altra scossa!!","Twitter for iPhone","nadia333333","248205186",NULL,NULL,"2012-05-20T03:05:39.000Z","2","no damage"
"204047041079410689","Mi sto prendendo male leggendo del #terremoto mi vien #ansia","Twitter for iPhone","martapicci","248226666",NULL,NULL,"2012-05-20T03:13:00.000Z","2","no damage"
"204044814205988866","ancora scossa di #terremoto #carrara Bastaaaaaa!","Twitter for Android","ElisaBottai","248598241",NULL,NULL,"2012-05-20T03:04:09.000Z","2","no damage"
"204046058408517635","Un'altra cazzo. #terremoto","Mobile Web","Monica_Scalinci","248606243",NULL,NULL,"2012-05-20T03:09:05.000Z","2","no damage"
"204045394957709312","Altra scossa di assestamento a Bologna  #terremoto","Twitter for iPhone","Moving_Arts","248665626",NULL,NULL,"2012-05-20T03:06:27.000Z","2","no damage"
"204046412982398976","Andrò a letto quando il mio cane si fermerà. #terremoto","Twitter for iPhone","GioggiosArt","248755998",NULL,NULL,"2012-05-20T03:10:30.000Z","2","not relevant"
"204107638139662336","Ma il terremoto in Emilia e Lombardia ha fatto grandi danni","Microsoft","sordiispicciu","249316723",NULL,NULL,"2012-05-20T07:13:47.000Z","2","no damage"
"204045247410475008","Altra scossa di assestamento #terremoto Rovigo. Meno forte ma significante.","Tweetbot for iOS","dudditz67","249705829",NULL,NULL,"2012-05-20T03:05:52.000Z","2","no damage"
"204045037393285120","Un'altra scossa ma piú leggera!!!!!","Twitter for iPhone","Hekamiah70","249727753",NULL,NULL,"2012-05-20T03:05:02.000Z","2","no damage"
"204044748179251200","e si continua a ballare... #terremoto","web","puccettons","249761674",NULL,NULL,"2012-05-20T03:03:53.000Z","2","no damage"
"204046004700446720","Mi scoppia la testa, ho sonno, voglio dormire. Smettila!!! #terremoto","Twitter for iPhone","Musonatica","250270085",NULL,NULL,"2012-05-20T03:08:53.000Z","2","not relevant"
"204047061132386304","io me la faccio sotto per il #terremoto e il cane accanto a me russa alla grande","Twitter for Android","MSummerfra","250609183",NULL,NULL,"2012-05-20T03:13:05.000Z","2","not relevant"
"204090389085421568","Forte scossa in Emilia alle ore 04.05 , 3 vittime, gente per strada, crolli","Facebook","AssociazioneCdP","250635929",NULL,NULL,"2012-05-20T06:05:15.000Z","2","damage"
"204090485382463488","Forte scossa in Emilia alle ore 04.05, 3 vittime, gente per strada, crolli","Facebook","AssociazioneCdP","250635929",NULL,NULL,"2012-05-20T06:05:38.000Z","2","damage"
"204044962004877312","#terremoto nuova scossa! Stanotte si balla!","Twitter for iPhone","amoilweb","250794766",NULL,NULL,"2012-05-20T03:04:44.000Z","2","no damage"
"402678395051716608","Ai politici piove sempre sul ""bagnato"" ha noi poveracci piove,fa morti,danni,ma è più urgente salvare un ""condannato"" #allertameteoSAR","Twitter for iPhone","corrado59","250806270","47.87010374","11.15834829","Tue Nov 19 06:03:05 +0000 2013","0","not relevant"
"204053725797552128","Crollata la torre di #finale #EmiliaRomagna #terremoto ","Twitter for iPhone","Sottovoce24","250838615",NULL,NULL,"2012-05-20T03:39:34.000Z","2","damage"
"204044811014119424","Nuova scossa a Verona #terremoto","Twitter for BlackBerry®","massimomis","251011966",NULL,NULL,"2012-05-20T03:04:08.000Z","2","no damage"
"204044860922138625","#terremoto è un continuo di scosse ...","Twitter for iPhone","yemacure","251308602",NULL,NULL,"2012-05-20T03:04:20.000Z","2","no damage"
"204044824951791616","Altra bottarella... Assestamento, si dice! Vicenza #terremoto","Twitter for BlackBerry®","Carlopresotto","251634627",NULL,NULL,"2012-05-20T03:04:11.000Z","2","no damage"
"204044510404157440","Terremoto a Bologna #Terremoto","Twitter for iPhone","Chiieerr","251676041","44.58162853","11.2349435","2012-05-20T03:02:56.000Z","2","no damage"
"204044955939901441","altra scossa di assestamento ora a Padova! #terremoto","web","riccardomorgana","252283096",NULL,NULL,"2012-05-20T03:04:43.000Z","2","no damage"
"204044793725194240","#terremoto di nuovo cazzo!!!","Twitter for iPhone","andreamancin80","252382728",NULL,NULL,"2012-05-20T03:04:04.000Z","2","no damage"
"204044992375828481","#terremoto #reggioemilia  ragazziiii! Qui a Reggio si continua a ... Ballare forte!!","Twitter for iPhone","MoonSkin88","252527576",NULL,NULL,"2012-05-20T03:04:51.000Z","2","no damage"
"204048196895383553","Io non posso più dormire... non mi voglio più svegliare così! #terremoto","Twitter for iPad","secretx92x","252546562",NULL,NULL,"2012-05-20T03:17:35.000Z","2","no damage"
"204045062626213888","Avvertita poco fa lieve scossa. #terremoto","Twitter for BlackBerry®","maragotti","252634277",NULL,NULL,"2012-05-20T03:05:08.000Z","2","no damage"
"402550436684898304","Alluvione in Sardegna, morta una donna Crolla ponte,salvati 3 poliziotti #allertameteoSar http://t.co/jBwLpH8O1F","<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","alessiaweb2","252642145",NULL,NULL,"Mon Nov 18 21:34:37 +0000 2013","0","damage"
"402561165315674112","Sto ebete di angelino a #portaaporta e nemmeno una notizia su #allertameteoSAR nove morti in Sardegna per alluvione Rai=servizio pubblico?","Twitter for iPad","madrehDM","252759320",NULL,NULL,"Mon Nov 18 22:17:15 +0000 2013","0","damage"
"204044847936573440","#terremoto altra scossa !!!","Twitter for iPhone","Girox79","252766629",NULL,NULL,"2012-05-20T03:04:17.000Z","2","no damage"
"204045702119178242","#modena #terremoto #maranello altra lieve scossa,un paio di secondi..paura...","web","marcello0305","252773428",NULL,NULL,"2012-05-20T03:07:41.000Z","2","no damage"
"204134976021733376","Potrà crollare tutto,ma la speranza non crollerà mai... #terremoto","Twitter for iPhone","EmanueleVoci","252805244",NULL,NULL,"2012-05-20T09:02:25.000Z","2","not relevant"
"204044877141516288","Grazie terremoto, sei stato l'unico a darmi la forza di studiare.","Mobile Web","randomuffin","253118452",NULL,NULL,"2012-05-20T03:04:24.000Z","2","not relevant"
"204201414413656065","#terremoto è crollato parzialmente il municipio","Twitter for Android","Virginia_Ruti","253166615",NULL,NULL,"2012-05-20T13:26:25.000Z","2","damage"
"204044772581703680","e via anche la seconda scossa #terremoto","web","pritty91","253198543",NULL,NULL,"2012-05-20T03:03:59.000Z","2","no damage"
"204145285730013184","#Terremoto in Emilia: 4 morti. E ora AMMAZZATECI TUTTI scosse telluriche infami.","Twitter for iPad","King_Kataklisma","253227454",NULL,NULL,"2012-05-20T09:43:23.000Z","2","damage"
"204044856992083969","Ancora terremoto!","Twitter for iPhone","nico8105","253534929",NULL,NULL,"2012-05-20T03:04:19.000Z","2","no damage"
"204045881165611008","Altra scossa avvertita a Brescia :( #terremoto","Twitter for iPhone","alexiavolley","254068425",NULL,NULL,"2012-05-20T03:08:23.000Z","2","no damage"
"204035248449785856","Scossa a Treviso. Nessun danno","Twitter for iPhone","alessandro_67","254192133",NULL,NULL,"2012-05-20T02:26:08.000Z","2","no damage"
"204045632187539456","Altra scossa di assestamento a Treviso","Twitter for iPhone","alessandro_67","254192133",NULL,NULL,"2012-05-20T03:07:24.000Z","2","no damage"
"204045754682195968","Terremoto altra scossa a Megliadino S.F.","Twitter for iPad","fidenzio17","254199625",NULL,NULL,"2012-05-20T03:07:53.000Z","2","no damage"
"204047576822071298","Un terremoto impressionante, roba che a Tokyo avrebbero detto ""cara hai scoreggiato?""","Silver Bird","DavBologna","254259086",NULL,NULL,"2012-05-20T03:15:07.000Z","2","not relevant"
"204100630158118912","Stringiamoci a coorte. Siam pronti alla morte. L'Italia chiamò!!! #terremoto","web","cuccurruccucu","254478472",NULL,NULL,"2012-05-20T06:45:56.000Z","2","not relevant"
"204044730642870272","Nuova scossa di assestamento sentita a #Bologna #terremoto","UberSocial for BlackBerry","sushiemeusa","254761464",NULL,NULL,"2012-05-20T03:03:49.000Z","2","no damage"
"204046357516914689","Un collega segnala danni a Crevalcore ai palazzi #terremoto #Bologna","web","sushiemeusa","254761464",NULL,NULL,"2012-05-20T03:10:17.000Z","2","damage"
"204053759209377793","Ci potrebbe essere un disperso o una vittima nel ferrarese #terremoto via Rainews24","UberSocial for BlackBerry","sushiemeusa","254761464",NULL,NULL,"2012-05-20T03:39:41.000Z","2","damage"
"204058948389711873","Rainews24 e Sky confermano: morto l'operaio di Bondeno #terremoto :(","web","sushiemeusa","254761464",NULL,NULL,"2012-05-20T04:00:19.000Z","2","damage"
"402586116877848576","#allertameteosar #lineanotte una famiglia brasiliana dispersa e ora in diretta da torpè il sindaco","web","giusyeffe","254777897",NULL,NULL,"Mon Nov 18 23:56:24 +0000 2013","0","damage"
"402721123764154368","#allertameteosar cappellacci a tgsky dice 17 morti, pare anche la famiglia brasiliana dispersa, le cuffie in ufficio nonvanno bene, noncapii","web","giusyeffe","254777897",NULL,NULL,"Tue Nov 19 08:52:52 +0000 2013","0","damage"
"204045157669158912","#terremoto continuano le #scossedassestamento","Twitter for iPhone","ClaRibes","255027374",NULL,NULL,"2012-05-20T03:05:31.000Z","2","no damage"
"204045110529372160","Seconda scossa a Milano ma più lieve #terremoto","Mobile Web","mrofrr","255027805",NULL,NULL,"2012-05-20T03:05:19.000Z","2","no damage"
"204031042087174149","Qua crolla tutto #terremoto","Twitter for iPhone","feemckenzie","255220968",NULL,NULL,"2012-05-20T02:09:25.000Z","2","damage"
"204045229077172225","#Terremoto altra scossa,ma qui tutti dormono non vedo nessuno in strada","Twitter for iPad","paolopila","255441881",NULL,NULL,"2012-05-20T03:05:48.000Z","2","no damage"
"204048699872116736","#terremoto e chi se ne frega se Zuckerberg si è sposato!","TweetCaster for Android","filopanti73","255544605",NULL,NULL,"2012-05-20T03:19:35.000Z","2","not relevant"
"204058678398169088","Un morto a Bondeno in un capannone fonte: protezione civile #terremoto","TweetCaster for Android","filopanti73","255544605",NULL,NULL,"2012-05-20T03:59:14.000Z","2","damage"
"204047336522002432","#terremoto si può rientrare in casa o no??? Protezione civile fateci sapere !!","Twitter for iPhone","BlueGooseOnAir","255602322",NULL,NULL,"2012-05-20T03:14:10.000Z","2","no damage"
"204044718076723200","Ancora scossa!","Facebook","Valente_Alfredo","255752744",NULL,NULL,"2012-05-20T03:03:46.000Z","2","no damage"
"204055802569433089","#terremoto una vittima a #Bondeno nel crollo di una fabbrica - #Ferrara","Facebook","Valente_Alfredo","255752744",NULL,NULL,"2012-05-20T03:47:49.000Z","2","damage"
"204045523169193984","qualcun altro ha sentito il #terremoto ad #Ancona ?","Twitter for iPhone","ciccileo","256175562",NULL,NULL,"2012-05-20T03:06:58.000Z","2","no damage"
"204047301772197888","#terremoto balla ancora lampadario a lainate","web","carmenlenta","256213174",NULL,NULL,"2012-05-20T03:14:02.000Z","2","no damage"
"402759687356944384","#allertameteoSAR Danneggiata la linea elettrica che alimenta il potabilizzatore di Simbirizzi zona #Cagliari http://t.co/6WRAMMjIQ9","web","Devi_Fede","256562138",NULL,NULL,"Tue Nov 19 11:26:07 +0000 2013","0","damage"
"403457072349855744","“@insopportabile: Il canale twitter @StradeANAS e il sito non danno aggiornamenti sulla Sardegna. https://t.co/HHDLtgIMdg #allertameteoSAR","Twitter for iPad","Devi_Fede","256562138",NULL,NULL,"Thu Nov 21 09:37:16 +0000 2013","0","not relevant"
"204032710711328768","A Ferrara la terra trema! Sembra non ci siano danni, solo una gran paura! #terremoto","Mobile Web","damians7979","256931953",NULL,NULL,"2012-05-20T02:16:03.000Z","2","no damage"
"204045844805206016","Altra scossa di assestamento....","Twitter for iPad","teobruto","256935757",NULL,NULL,"2012-05-20T03:08:15.000Z","2","no damage"
"204049622157639680","Terremoto??i miei cani dormivano beatamente..","Twitter for BlackBerry®","SteffiStePsc","257186522",NULL,NULL,"2012-05-20T03:23:15.000Z","2","not relevant"
"204047274895097856","Ancora un altro #terremoto !! Non bastava quello di 20 mins fa!??","Twitter for iPhone","ergo6666","257419310",NULL,NULL,"2012-05-20T03:13:56.000Z","2","not relevant"
"402589443686531072","Incredibilmente vicino #allertameteoSAR Il maltempo fa strage in Sardegna. Nove morti e diversi dispersi http://t.co/P1OKdTvzYy","Tweet Button","MarziaDoro","257465107",NULL,NULL,"Tue Nov 19 00:09:37 +0000 2013","0","damage"
"204045784465948672","Altra scossa avvertita a pochi passi da Rimini, molto più leggera...","Twitter for iPhone","DAGABRY","257470651",NULL,NULL,"2012-05-20T03:08:00.000Z","2","no damage"
"204044953674985472","Uffa, di nuovo una scossa di #terremoto.","web","MaryMaryMC","257574974",NULL,NULL,"2012-05-20T03:04:42.000Z","2","no damage"
"204045182113554432","Io tremo tutta sia dalla paura che per il terremoto","Twitter for iPhone","cipa98","257595542",NULL,NULL,"2012-05-20T03:05:37.000Z","2","no damage"
"204146652674654208","Noooo, altri morti oggi per il #terremoto ! Ma che sta succedendo???","web","_Chiara_F","257894109",NULL,NULL,"2012-05-20T09:48:49.000Z","2","damage"
"204044972020862976","#terremoto altra scossa piccola a bologna","Twitter for iPhone","Gabypaps","258427130",NULL,NULL,"2012-05-20T03:04:46.000Z","2","no damage"
"204046698476093440","#terremoto stavo per riaddormentarmi...mamma mia che paura!","Twitter for iPhone","Gabypaps","258427130",NULL,NULL,"2012-05-20T03:11:38.000Z","2","no damage"
"403560153762369536","Avete rotto il cazzo con la storia del crollo del ponte di Terralba #bastabufale #allertameteoSAR","web","anarcofem","258870354",NULL,NULL,"Thu Nov 21 16:26:53 +0000 2013","0","no damage"
"204045184529477632","Altra scossa e Leo si rifugia sotto al tavolo","Twitter for iPhone","GioCasci","258930471",NULL,NULL,"2012-05-20T03:05:37.000Z","2","not relevant"
"204045002895134722","#terremoto 2° scossa di assestamento","web","ing_lele","258979550",NULL,NULL,"2012-05-20T03:04:54.000Z","2","no damage"
"204045414557687809","Altra scossa altra paura!!!","Twitter for iPhone","SimonaFrapporti","258992938","45.794528","10.50198668","2012-05-20T03:06:32.000Z","2","no damage"
"204048206613577728","leggera scossa qualche minuto fa ....e da voi ?","Facebook","Gianpre63","259163470",NULL,NULL,"2012-05-20T03:17:38.000Z","2","no damage"
"204030614431739904","#Terremoto provincia vr percepito abbastanza forte,nessun danno","Twitter for Android","Airwithd","259195186",NULL,NULL,"2012-05-20T02:07:43.000Z","2","no damage"
"204044848364388353","Ancora scossa #terremoto a verona. Più corta e meno forte. Ma percepita","Twitter for Android","Airwithd","259195186",NULL,NULL,"2012-05-20T03:04:17.000Z","2","no damage"
"204048083527532544","Nessuno ha ancora detto che è un #Terremoto di Stato?","Twitter for iPhone","FulvioPaglia","259449213",NULL,NULL,"2012-05-20T03:17:08.000Z","2","not relevant"
"204049539055886338","Terremoto in Emilia Romagna Veneto e Toscana, tutta la mia stanza ha tremato!","Twitter for BlackBerry®","salvo_collura","259510240",NULL,NULL,"2012-05-20T03:22:55.000Z","2","no damage"
"204045472854315008","Di nuovo terremoto","Twitter for iPhone","eexio","259753408",NULL,NULL,"2012-05-20T03:06:46.000Z","2","not relevant"
"204045053621047296","altra scossa a verona. #Terremoto","Twitter for iPhone","albfongaro","259956474",NULL,NULL,"2012-05-20T03:05:06.000Z","2","no damage"
"204046046677045249","Venezia...altra scossa di #terremoto","Seesmic","HBalbC","260175166",NULL,NULL,"2012-05-20T03:09:03.000Z","2","no damage"
"204050470707277824","Terremoto, scossa di magnitudo 5.9 Epicentro a 36 km a nord di Bologna #Tano.","web","CamiloCueto1","260288145",NULL,NULL,"2012-05-20T03:26:37.000Z","2","no damage"
"204044874260037632","#terremoto altra scossetta! Minchiaaa","Twitter for iPhone","lisabiasio","260289154",NULL,NULL,"2012-05-20T03:04:23.000Z","2","no damage"
"204049279130673154","#terremoto A Modena tutti in strada!!!!","Twitter for BlackBerry®","tod_talks","260700284",NULL,NULL,"2012-05-20T03:21:53.000Z","2","no damage"
"204045117944905729","Ancora una forte scossa #terremoto","Twitter for iPad","czernyjewerly","260921657",NULL,NULL,"2012-05-20T03:05:21.000Z","2","no damage"
"204044915657818114","Altra scossa #terremoto #Verona","Twitter for iPhone","berta74_vr","260987090",NULL,NULL,"2012-05-20T03:04:33.000Z","2","no damage"
"204044639634849793","Altra scossa forte ora cazzo","Twitter for Android","Sabryy_G","261223538",NULL,NULL,"2012-05-20T03:03:27.000Z","2","no damage"
"204045115268927489","Nuova scossa...... Addio sonno!","Twitter for Android","Sabryy_G","261223538",NULL,NULL,"2012-05-20T03:05:21.000Z","2","no damage"
"204044895189602304","Assestamento...#terremoto","Twitter for Android","Insaneboarder","261416894",NULL,NULL,"2012-05-20T03:04:28.000Z","2","no damage"
"204044773911314432","Ancora!! E checcazzo :( #terremoto","Twitter for iPhone","ortyzapple","261705959",NULL,NULL,"2012-05-20T03:03:59.000Z","2","no damage"
"402687522356359168","Maltempo in Sardegna, Cappellacci: 14 morti. ""Situazione tragica""http://t.co/6DNpADofkc #Sardegna #allertameteoSAR""","Twitter for Android","Giacomo_SBT","261728701",NULL,NULL,"Tue Nov 19 06:39:21 +0000 2013","0","damage"
"204045576344571904","ancora Terremoto","web","Villa_Sorra","261796678",NULL,NULL,"2012-05-20T03:07:11.000Z","2","not relevant"
"204048180223025152","Terremoto. da Finale Emilia c'è chi conferma i crolli?","web","Villa_Sorra","261796678",NULL,NULL,"2012-05-20T03:17:31.000Z","2","no damage"
"204054755931197440","Terremoto. San Felice Il Castello, diverse Chiese crolli","web","Villa_Sorra","261796678",NULL,NULL,"2012-05-20T03:43:39.000Z","2","damage"
"204037641417654272","#stomale  Attimi di paura..pensavo fosse la metro..invece era il terremoto..#stomorta","Twitter for iPad","barbaranatillo","262299570",NULL,NULL,"2012-05-20T02:35:39.000Z","2","no damage"
"204103379805421568","Morta di sonno e di paura per il terremoto delle 4...","Facebook","Tronky75","262356681",NULL,NULL,"2012-05-20T06:56:52.000Z","2","no damage"
"204052320361783298","#terremoto crollata torre. Castello e chiese San felice e case","Twitter for iPhone","garde52","262358897",NULL,NULL,"2012-05-20T03:33:58.000Z","2","damage"
"204053742377639938","#terremoto crollate case, chiesa castello San felice, finale , massa","Twitter for iPhone","garde52","262358897",NULL,NULL,"2012-05-20T03:39:37.000Z","2","damage"
"204134356564983808","#terremoto crollate chiese e danni case e altro a San felice, e Finale e Bassa","Twitter for iPhone","garde52","262358897",NULL,NULL,"2012-05-20T08:59:57.000Z","2","damage"
"204032065656717312","Terremoto forte vicino BOLOGNA, sentito!!! X ora non vedo danni intorno.","Twitter for Android","Alberto_Mei","262389588",NULL,NULL,"2012-05-20T02:13:29.000Z","2","no damage"
"402727182168231936","Dramma in #Sardegna morti e sfollati.convocato da #Letta consiglio Ministri,solidarietà dalla UE . #allertameteoSAR","Twitter for iPad","Insgaet","262584018",NULL,NULL,"Tue Nov 19 09:16:57 +0000 2013","0","damage"
"204044857830944769","Ancora piccola scossa #terremoto #genova","Twitter for BlackBerry®","giuf17","262768877",NULL,NULL,"2012-05-20T03:04:19.000Z","2","no damage"
"402568658268192768","@TheFolloWerTv a quanto pare no, anche la pubblicità viene prima di 9 morti... #allertameteoSAR","<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","damy85twit","263189382",NULL,NULL,"Mon Nov 18 22:47:02 +0000 2013","0","damage"
"402703246189662208","16 morti. Allucinante. Questo non è un #buongiorno per la #Sardegna #allertameteoSAR","<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","damy85twit","263189382",NULL,NULL,"Tue Nov 19 07:41:50 +0000 2013","0","damage"
"402783312512839680","#allertameteoSAR RT @TgLa7: ""Alluvione #Sardegna: s'aggrava bilancio, numero morti sale a 18""","<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","damy85twit","263189382",NULL,NULL,"Tue Nov 19 12:59:59 +0000 2013","0","damage"
"204045355367661568","Altra scossa #terremoto più lieve però","Twitter for Android","LeaSulFilo","263327772",NULL,NULL,"2012-05-20T03:06:18.000Z","2","no damage"
"204045310580895745","Altra scossa piu lieve a Modena ora","Twitter for iPhone","Yupofotografo","263809960","44.55319655","10.9328178","2012-05-20T03:06:07.000Z","2","no damage"
"204045265517281281","Un'altra breve e leggera scossa qui Bolzano #terremoto","Twitter for iPhone","PiccolaPazza_io","264147627",NULL,NULL,"2012-05-20T03:05:56.000Z","2","no damage"
"204049678457782273","#terremoto più gente su twitter che in strada","Twitter for iPhone","ybris84","264341401",NULL,NULL,"2012-05-20T03:23:29.000Z","2","not relevant"
"204046359140106240","Ma solo io nn ho sentito il terremoto?","Twitter for iPhone","garko285","264460536",NULL,NULL,"2012-05-20T03:10:17.000Z","2","not relevant"
"204045399277846529","Un'altra piccola scossa... #terremoto","Twitter for iPhone","EryRomeo82","265343789","45.45935782","9.60598975","2012-05-20T03:06:28.000Z","2","no damage"
"204045756250857472","in 3sul divano a vedere totò e peppino con camilla #terremoto #camotiamo","Mobile Web","gigipau86","265665558",NULL,NULL,"2012-05-20T03:07:53.000Z","2","not relevant"
"204036882823249921","spero pochi danni e nessun ferito #terremoto.","HootSuite","luxibelli","266001803",NULL,NULL,"2012-05-20T02:32:38.000Z","2","no damage"
"204045018888028160","Un'altra scossona a #Bologna. #terremoto","web","Fede_Cimini","266027222",NULL,NULL,"2012-05-20T03:04:58.000Z","2","no damage"
"204050249378037760","Cercherò di riprendere sonno...#terremoto Comunque cazzo che paura","Twitter for iPhone","essemme85","266551883",NULL,NULL,"2012-05-20T03:25:45.000Z","2","no damage"
"204032032832098304","Ore 4:00 terremoto a padova.....mamma che botta!!!speriamo non ci siano danni!!!!!","Twitter for Android","sergiorossella","267289707",NULL,NULL,"2012-05-20T02:13:22.000Z","2","no damage"
"204045535156514816","Trema ancora??? #terremoto bologna","Twitter for Android","akiraminaya","267620876",NULL,NULL,"2012-05-20T03:07:01.000Z","2","not relevant"
